stateFP,countyFP,gender,ageGroup,population,state,county
40,025,Male,45-54,142,OK,cimarron
40,025,Male,55-64,144,OK,cimarron
40,025,Male,65+,251,OK,cimarron
40,027,Female,0-17,29586,OK,cleveland
40,027,Female,18-24,19707,OK,cleveland
40,027,Female,25-34,19813,OK,cleveland
40,027,Female,35-44,17027,OK,cleveland
40,027,Female,45-54,16368,OK,cleveland
40,027,Female,55-64,15999,OK,cleveland
40,027,Female,65+,18554,OK,cleveland
40,027,Male,0-17,31345,OK,cleveland
40,027,Male,18-24,20743,OK,cleveland
40,027,Male,25-34,21498,OK,cleveland
40,027,Male,35-44,17794,OK,cleveland
40,027,Male,45-54,16145,OK,cleveland
40,027,Male,55-64,14775,OK,cleveland
40,027,Male,65+,14670,OK,cleveland
40,029,Female,0-17,650,OK,coal
40,029,Female,18-24,204,OK,coal
40,029,Female,25-34,288,OK,coal
40,029,Female,35-44,330,OK,coal
40,029,Female,45-54,324,OK,coal
40,029,Female,55-64,405,OK,coal
40,029,Female,65+,646,OK,coal
40,029,Male,0-17,755,OK,coal
40,029,Male,18-24,260,OK,coal
40,029,Male,25-34,267,OK,coal
40,029,Male,35-44,309,OK,coal
40,029,Male,45-54,359,OK,coal
40,029,Male,55-64,388,OK,coal
40,029,Male,65+,481,OK,coal
40,031,Female,0-17,14567,OK,comanche
40,031,Female,18-24,6403,OK,comanche
40,031,Female,25-34,9385,OK,comanche
40,031,Female,35-44,7191,OK,comanche
40,031,Female,45-54,7042,OK,comanche
40,031,Female,55-64,6858,OK,comanche
40,031,Female,65+,7865,OK,comanche
40,031,Male,0-17,15116,OK,comanche
40,031,Male,18-24,9589,OK,comanche
40,031,Male,25-34,11048,OK,comanche
40,031,Male,35-44,7875,OK,comanche
40,031,Male,45-54,7350,OK,comanche
40,031,Male,55-64,6421,OK,comanche
40,031,Male,65+,6356,OK,comanche
40,033,Female,0-17,680,OK,cotton
40,033,Female,18-24,245,OK,cotton
40,033,Female,25-34,310,OK,cotton
40,033,Female,35-44,353,OK,cotton
40,033,Female,45-54,399,OK,cotton
40,033,Female,55-64,427,OK,cotton
40,033,Female,65+,613,OK,cotton
40,033,Male,0-17,710,OK,cotton
40,033,Male,18-24,265,OK,cotton
40,033,Male,25-34,368,OK,cotton
40,033,Male,35-44,334,OK,cotton
40,033,Male,45-54,385,OK,cotton
40,033,Male,55-64,395,OK,cotton
40,033,Male,65+,516,OK,cotton
40,035,Female,0-17,1605,OK,craig
40,035,Female,18-24,508,OK,craig
40,035,Female,25-34,712,OK,craig
40,035,Female,35-44,816,OK,craig
40,035,Female,45-54,966,OK,craig
40,035,Female,55-64,954,OK,craig
40,035,Female,65+,1586,OK,craig
40,035,Male,0-17,1626,OK,craig
40,035,Male,18-24,599,OK,craig
40,035,Male,25-34,1022,OK,craig
40,035,Male,35-44,931,OK,craig
40,035,Male,45-54,1062,OK,craig
40,035,Male,55-64,951,OK,craig
40,035,Male,65+,1225,OK,craig
40,037,Female,0-17,8256,OK,creek
40,037,Female,18-24,2751,OK,creek
40,037,Female,25-34,4105,OK,creek
40,037,Female,35-44,4282,OK,creek
40,037,Female,45-54,4848,OK,creek
40,037,Female,55-64,4971,OK,creek
40,037,Female,65+,6544,OK,creek
40,037,Male,0-17,8919,OK,creek
40,037,Male,18-24,3010,OK,creek
40,037,Male,25-34,4202,OK,creek
40,037,Male,35-44,4213,OK,creek
40,037,Male,45-54,4729,OK,creek
40,037,Male,55-64,4712,OK,creek
40,037,Male,65+,5357,OK,creek
40,039,Female,0-17,3480,OK,custer
40,039,Female,18-24,2442,OK,custer
40,039,Female,25-34,1902,OK,custer
40,039,Female,35-44,1429,OK,custer
40,039,Female,45-54,1580,OK,custer
40,039,Female,55-64,1503,OK,custer
40,039,Female,65+,2179,OK,custer
40,039,Male,0-17,3778,OK,custer
40,039,Male,18-24,2454,OK,custer
40,039,Male,25-34,2131,OK,custer
40,039,Male,35-44,1424,OK,custer
40,039,Male,45-54,1687,OK,custer
40,039,Male,55-64,1520,OK,custer
40,039,Male,65+,1660,OK,custer
40,041,Female,0-17,4263,OK,delaware
40,041,Female,18-24,1487,OK,delaware
40,041,Female,25-34,2091,OK,delaware
40,041,Female,35-44,2178,OK,delaware
40,041,Female,45-54,2738,OK,delaware
40,041,Female,55-64,3330,OK,delaware
40,041,Female,65+,5104,OK,delaware
40,041,Male,0-17,4490,OK,delaware
40,041,Male,18-24,1563,OK,delaware
40,041,Male,25-34,1982,OK,delaware
40,041,Male,35-44,2183,OK,delaware
40,041,Male,45-54,2622,OK,delaware
40,041,Male,55-64,3016,OK,delaware
40,041,Male,65+,4831,OK,delaware
40,043,Female,0-17,617,OK,dewey
40,043,Female,18-24,184,OK,dewey
40,043,Female,25-34,236,OK,dewey
40,043,Female,35-44,266,OK,dewey
40,043,Female,45-54,301,OK,dewey
40,043,Female,55-64,331,OK,dewey
40,043,Female,65+,505,OK,dewey
40,043,Male,0-17,695,OK,dewey
40,043,Male,18-24,186,OK,dewey
40,043,Male,25-34,266,OK,dewey
40,043,Male,35-44,229,OK,dewey
40,043,Male,45-54,338,OK,dewey
40,043,Male,55-64,316,OK,dewey
40,043,Male,65+,434,OK,dewey
40,045,Female,0-17,510,OK,ellis
40,045,Female,18-24,140,OK,ellis
40,045,Female,25-34,206,OK,ellis
40,045,Female,35-44,232,OK,ellis
40,045,Female,45-54,238,OK,ellis
40,045,Female,55-64,309,OK,ellis
40,045,Female,65+,484,OK,ellis
40,045,Male,0-17,461,OK,ellis
40,045,Male,18-24,147,OK,ellis
40,045,Male,25-34,174,OK,ellis
40,045,Male,35-44,221,OK,ellis
40,045,Male,45-54,308,OK,ellis
40,045,Male,55-64,297,OK,ellis
40,045,Male,65+,375,OK,ellis
40,047,Female,0-17,8043,OK,garfield
40,047,Female,18-24,2747,OK,garfield
40,047,Female,25-34,4232,OK,garfield
40,047,Female,35-44,3386,OK,garfield
40,047,Female,45-54,3649,OK,garfield
40,047,Female,55-64,4040,OK,garfield
40,047,Female,65+,5397,OK,garfield
40,047,Male,0-17,8194,OK,garfield
40,047,Male,18-24,2817,OK,garfield
40,047,Male,25-34,4587,OK,garfield
40,047,Male,35-44,3751,OK,garfield
40,047,Male,45-54,3678,OK,garfield
40,047,Male,55-64,3790,OK,garfield
40,047,Male,65+,4110,OK,garfield
40,049,Female,0-17,3322,OK,garvin
40,049,Female,18-24,1055,OK,garvin
40,049,Female,25-34,1710,OK,garvin
40,049,Female,35-44,1665,OK,garvin
40,049,Female,45-54,1700,OK,garvin
40,049,Female,55-64,1884,OK,garvin
40,049,Female,65+,2650,OK,garvin
40,049,Male,0-17,3650,OK,garvin
40,049,Male,18-24,1152,OK,garvin
40,049,Male,25-34,1638,OK,garvin
40,049,Male,35-44,1810,OK,garvin
40,049,Male,45-54,1593,OK,garvin
40,049,Male,55-64,1768,OK,garvin
40,049,Male,65+,2154,OK,garvin
40,051,Female,0-17,6337,OK,grady
40,051,Female,18-24,2110,OK,grady
40,051,Female,25-34,3416,OK,grady
40,051,Female,35-44,3443,OK,grady
40,051,Female,45-54,3684,OK,grady
40,051,Female,55-64,3722,OK,grady
40,051,Female,65+,4493,OK,grady
40,051,Male,0-17,6949,OK,grady
40,051,Male,18-24,2407,OK,grady
40,051,Male,25-34,3271,OK,grady
40,051,Male,35-44,3421,OK,grady
40,051,Male,45-54,3687,OK,grady
40,051,Male,55-64,3666,OK,grady
40,051,Male,65+,3745,OK,grady
40,053,Female,0-17,538,OK,grant
40,053,Female,18-24,152,OK,grant
40,053,Female,25-34,210,OK,grant
40,053,Female,35-44,217,OK,grant
40,053,Female,45-54,269,OK,grant
40,053,Female,55-64,311,OK,grant
40,053,Female,65+,496,OK,grant
40,053,Male,0-17,549,OK,grant
40,053,Male,18-24,136,OK,grant
40,053,Male,25-34,230,OK,grant
40,053,Male,35-44,236,OK,grant
40,053,Male,45-54,322,OK,grant
40,053,Male,55-64,362,OK,grant
40,053,Male,65+,430,OK,grant
40,055,Female,0-17,560,OK,greer
40,055,Female,18-24,256,OK,greer
40,055,Female,25-34,243,OK,greer
40,055,Female,35-44,278,OK,greer
40,055,Female,45-54,273,OK,greer
40,055,Female,55-64,335,OK,greer
40,055,Female,65+,610,OK,greer
40,055,Male,0-17,614,OK,greer
40,055,Male,18-24,298,OK,greer
40,055,Male,25-34,624,OK,greer
40,055,Male,35-44,630,OK,greer
40,055,Male,45-54,419,OK,greer
40,055,Male,55-64,423,OK,greer
40,055,Male,65+,455,OK,greer
40,057,Female,0-17,306,OK,harmon
40,057,Female,18-24,77,OK,harmon
40,057,Female,25-34,202,OK,harmon
40,057,Female,35-44,169,OK,harmon
40,057,Female,45-54,157,OK,harmon
40,057,Female,55-64,201,OK,harmon
40,057,Female,65+,302,OK,harmon
40,057,Male,0-17,342,OK,harmon
40,057,Male,18-24,80,OK,harmon
40,057,Male,25-34,137,OK,harmon
40,057,Male,35-44,177,OK,harmon
40,057,Male,45-54,181,OK,harmon
40,057,Male,55-64,224,OK,harmon
40,057,Male,65+,203,OK,harmon
40,059,Female,0-17,499,OK,harper
40,059,Female,18-24,102,OK,harper
